## blobtools v1.0
## assembly	: /home/amir/gasp/platanus_assemblies/Sefale_32_gapClosed.fa
## coverage	: bam0 - /home/amir/gasp/mapping/Sefale_platanus_32.bam
## taxonomy	: tax0 - /home/amir/gasp/blast/Sefale_platanus_32.txt
## nodesDB	: /home/amir/gasp/blobtools/data/nodesDB.txt
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	phylum.t.6	phylum.s.7	phylum.c.8
scaffold1116_cov38	1940	0.3521	0	37.77	Ascomycota	3572.0	0
scaffold1117_cov98	107	0.3738	0	194.551	Ascomycota	198.0	0
scaffold1118_cov69	397	0.3778	0	64.904	Ascomycota	728.0	0
scaffold1119_cov13	107	0.3645	0	123.523	Ascomycota	193.0	0
scaffold1120_cov38	1098	0.3843	0	38.122	Ascomycota	2028.0	0
scaffold1121_cov31	592	0.3412	0	28.767	Ascomycota	1094.0	0
scaffold1122_cov58	1463	0.38	0	54.733	Ascomycota	2702.0	0
scaffold1123_cov48	4818	0.3873	0	45.298	Ascomycota	8837.0	0
scaffold1124_cov40	269	0.3346	0	38.041	Ascomycota	497.0	0
scaffold1125_cov73	360	0.4361	0	71.078	Ascomycota	665.0	0
scaffold1126_cov56	115	0.3826	0	77.409	Ascomycota	213.0	0
scaffold1127_cov15	104	0.3173	0	20.817	Ascomycota	193.0	0
scaffold1128_cov52	1932	0.3841	0	48.748	Ascomycota	3557.0	0
scaffold1129_cov12	104	0.4135	0	16.712	Ascomycota	193.0	0
scaffold1130_cov40	519	0.341	0	36.274	Ascomycota	959.0	0
scaffold1131_cov29	132	0.4015	0	19.629	Ascomycota	244.0	0
scaffold1132_cov61	152	0.4079	0	71.158	Ascomycota	281.0	0
scaffold1133_cov47	1854	0.4072	66	46.007	Ascomycota	2883.0	0
scaffold1134_cov42	936	0.4476	0	41.415	Ascomycota	1729.0	0
scaffold1135_cov6	235	0.3319	0	6.94	Ascomycota	435.0	0
scaffold1136_cov50	1497	0.3574	0	47.484	Ascomycota	2765.0	0
scaffold1137_cov33	1068	0.3155	0	34.212	Ascomycota	1962.0	0
scaffold1138_cov52	1027	0.3949	80	50.74	Ascomycota	1417.0	0
scaffold1139_cov4	105	0.4	0	1.438	Ascomycota	195.0	0
scaffold1140_cov44	1539	0.3658	0	42.01	Ascomycota	2843.0	0
scaffold1141_cov49	2988	0.366	81	49.112	Ascomycota	3498.0	0
scaffold1142_cov63	538	0.4461	0	59.985	Ascomycota	989.0	0
scaffold1143_cov44	941	0.3932	0	43.392	Ascomycota	1738.0	0
scaffold1144_cov35	103	0.4175	0	28.291	Ascomycota	191.0	0
scaffold1145_cov12	128	0.3203	0	12.875	Ascomycota	237.0	0
scaffold1146_cov8	159	0.283	0	4.541	Ascomycota	294.0	0
scaffold1147_cov29	135	0.3926	0	27.985	Ascomycota	250.0	0
scaffold1148_cov55	3048	0.3668	0	52.594	Ascomycota	5585.0	0
scaffold1149_cov10	130	0.3923	0	11.369	Ascomycota	241.0	0
scaffold1150_cov38	852	0.4437	0	34.901	Ascomycota	1574.0	0
scaffold1151_cov46	5448	0.3651	0	44.101	Ascomycota	10033.0	0
scaffold1152_cov86	108	0.4167	0	85.25	Ascomycota	200.0	0
scaffold1153_cov48	880	0.4295	0	47.444	Ascomycota	1609.0	0
scaffold1154_cov40	850	0.3847	0	38.606	Ascomycota	1565.0	0
scaffold1155_cov82	109	0.4587	0	83.817	Ascomycota	202.0	0
scaffold1156_cov50	6950	0.4083	45	48.451	Ascomycota	11273.0	0
scaffold1157_cov42	1143	0.3718	0	40.885	Ascomycota	2111.0	0
scaffold1158_cov50	3253	0.3852	0	48.942	Ascomycota	5873.0	0
scaffold1159_cov52	8515	0.3814	0	49.232	Ascomycota	15719.0	0
scaffold1160_cov40	1924	0.4189	0	37.213	Ascomycota	3548.0	0
scaffold1161_cov50	173	0.4393	0	42.63	Ascomycota	320.0	0
scaffold1162_cov45	1614	0.458	90	44.711	Ascomycota	1921.0	0
scaffold1163_cov50	1593	0.4187	0	48.615	Ascomycota	2942.0	0
scaffold1164_cov31	440	0.3068	0	28.13	Ascomycota	813.0	0
scaffold1165_cov54	1438	0.3797	0	50.615	Ascomycota	2651.0	0
scaffold1166_cov44	782	0.3939	0	42.867	Ascomycota	1439.0	0
scaffold1167_cov23	103	0.3301	0	22.951	Ascomycota	191.0	0
scaffold1168_cov17	208	0.375	0	12.822	Ascomycota	385.0	0
scaffold1169_cov44	2920	0.4117	88	42.738	Ascomycota	3363.0	0
scaffold1170_cov56	102	0.3824	0	51.363	Ascomycota	189.0	0
scaffold1171_cov45	14147	0.3789	84	43.751	Ascomycota	14922.0	0
scaffold1172_cov19	114	0.4298	0	22.211	Ascomycota	211.0	0
scaffold1173_cov58	195	0.4308	0	55.19	Ascomycota	361.0	0
scaffold1174_cov59	1388	0.4438	0	56.256	Ascomycota	2558.0	0
scaffold1175_cov44	112	0.375	0	40.107	Ascomycota	207.0	0
scaffold1176_cov8	105	0.3619	0	20.352	Ascomycota	183.0	0
scaffold1177_cov54	632	0.3956	0	48.959	Ascomycota	1168.0	0
scaffold1178_cov38	549	0.4117	0	35.785	Ascomycota	1014.0	0
scaffold1179_cov58	221	0.3575	0	54.412	Ascomycota	409.0	0
scaffold1180_cov46	2797	0.3901	0	45.507	Ascomycota	5144.0	0
scaffold1181_cov40	953	0.3725	0	40.855	Ascomycota	1749.0	0
scaffold1182_cov6	109	0.3394	0	2.174	Ascomycota	196.0	0
scaffold1183_cov49	6244	0.3844	0	54.8	Ascomycota	11332.0	0
scaffold1184_cov50	5133	0.3996	0	48.332	Ascomycota	9441.0	0
scaffold1185_cov61	582	0.4158	0	64.247	Ascomycota	1075.0	0
scaffold1186_cov13	285	0.3193	0	19.618	Ascomycota	527.0	0
scaffold1187_cov40	691	0.3473	0	38.357	Ascomycota	1277.0	0
scaffold1188_cov52	4543	0.3817	0	50.975	Ascomycota	8272.0	0
scaffold1189_cov40	470	0.4319	0	41.685	Ascomycota	869.0	0
scaffold1190_cov31	127	0.3228	0	21.402	Ascomycota	235.0	0
scaffold1191_cov52	544	0.3676	0	52.206	Ascomycota	998.0	0
scaffold1192_cov54	2356	0.3967	77	54.524	Ascomycota	2466.0	0
scaffold1193_cov19	109	0.3578	0	13.284	Ascomycota	196.0	0
scaffold1194_cov12	108	0.3704	0	8.278	Ascomycota	200.0	0
scaffold1195_cov42	904	0.3341	0	28.314	Ascomycota	1648.0	0
scaffold1196_cov73	219	0.411	0	52.767	Ascomycota	405.0	0
scaffold1197_cov67	364	0.4121	0	89.959	Ascomycota	673.0	0
scaffold1198_cov25	164	0.3354	0	25.268	Ascomycota	231.0	0
scaffold1199_cov17	135	0.3556	0	13.481	Ascomycota	250.0	0
scaffold1200_cov50	941	0.3943	0	48.742	Ascomycota	1738.0	0
scaffold1201_cov59	298	0.3557	0	56.007	Ascomycota	551.0	0
scaffold1202_cov50	822	0.3613	0	45.146	Ascomycota	1513.0	0
scaffold1203_cov19	156	0.3654	0	20.141	Ascomycota	289.0	0
scaffold1204_cov58	290	0.531	0	53.659	Ascomycota	536.0	0
scaffold1205_cov58	252	0.369	0	54.099	Ascomycota	466.0	0
scaffold1206_cov56	3179	0.3573	0	55.803	Ascomycota	5832.0	0
scaffold1207_cov13	109	0.3761	0	25.193	Ascomycota	196.0	0
scaffold1208_cov33	581	0.327	0	22.578	Ascomycota	1074.0	0
scaffold1209_cov61	1416	0.4032	0	59.398	Ascomycota	2603.0	0
scaffold1210_cov40	1750	0.3789	0	40.939	Ascomycota	3221.0	0
scaffold1211_cov15	274	0.3212	0	15.131	Ascomycota	507.0	0
scaffold1212_cov17	102	0.3039	0	28.902	no-hit	0.0	0
scaffold1213_cov31	292	0.4007	0	30.592	Ascomycota	540.0	0
scaffold1214_cov44	647	0.4389	0	41.89	Ascomycota	1166.0	0
scaffold1215_cov42	1367	0.3921	0	39.968	Ascomycota	2519.0	0
scaffold1216_cov71	1124	0.3665	0	70.853	Ascomycota	2076.0	0
scaffold1217_cov61	120	0.3417	0	62.417	Ascomycota	222.0	0
scaffold1218_cov56	956	0.3818	0	53.961	Ascomycota	1760.0	0
scaffold1219_cov46	1122	0.377	0	44.314	Ascomycota	2067.0	0
scaffold1220_cov42	2892	0.3651	0	40.894	Ascomycota	5302.0	0
scaffold1221_cov19	191	0.3037	0	27.592	Ascomycota	353.0	0
scaffold1222_cov33	345	0.5043	0	32.333	Ascomycota	638.0	0
scaffold1223_cov54	1202	0.406	0	53.603	Ascomycota	2215.0	0
scaffold1224_cov56	191	0.3298	0	55.712	Ascomycota	353.0	0
scaffold1225_cov50	5191	0.3926	58	48.118	Ascomycota	5336.0	0
scaffold1226_cov84	347	0.317	0	83.444	Ascomycota	641.0	0
scaffold1227_cov46	2673	0.3659	0	45.098	Ascomycota	4937.0	0
scaffold1228_cov48	129	0.3798	0	39.589	Ascomycota	239.0	0
scaffold1229_cov29	112	0.3482	0	926.339	Ascomycota	196.0	0
scaffold1230_cov54	751	0.3915	0	51.703	Ascomycota	1387.0	0
scaffold1231_cov44	1173	0.3845	0	42.275	Ascomycota	2130.0	0
scaffold1232_cov44	1657	0.4019	82	44.368	Ascomycota	1980.0	0
scaffold1233_cov33	122	0.3279	0	37.664	Ascomycota	226.0	0
scaffold1234_cov46	1295	0.3884	0	46.256	Ascomycota	2375.0	0
scaffold1235_cov29	111	0.4324	0	13.883	Ascomycota	206.0	0
scaffold1236_cov48	1189	0.3785	0	46.618	Ascomycota	2196.0	0
scaffold1237_cov56	2958	0.4178	0	53.866	Ascomycota	5424.0	0
scaffold1238_cov59	556	0.3669	0	58.973	Ascomycota	1022.0	0
scaffold1239_cov40	182	0.3846	0	34.643	Ascomycota	337.0	0
scaffold1240_cov56	1814	0.4074	0	53.552	Ascomycota	3339.0	0
scaffold1241_cov35	1551	0.3694	0	33.94	Ascomycota	2859.0	0
scaffold1242_cov52	112	0.4554	0	82.607	Ascomycota	202.0	0
scaffold1243_cov48	3305	0.3875	56	47.426	Ascomycota	4246.0	0
scaffold1244_cov48	771	0.3969	0	50.78	Ascomycota	1424.0	0
scaffold1245_cov13	114	0.3509	0	9.614	Ascomycota	211.0	0
scaffold1246_cov46	624	0.3702	0	46.287	Ascomycota	1153.0	0
scaffold1247_cov56	1215	0.3605	0	50.553	Ascomycota	2239.0	0
scaffold1248_cov59	228	0.4123	0	60.373	Ascomycota	422.0	0
scaffold1249_cov38	585	0.3521	0	35.262	Ascomycota	1070.0	0
scaffold1250_cov12	112	0.3125	0	26.75	Ascomycota	207.0	0
scaffold1251_cov39	1300	0.3616	25	36.328	Ascomycota	1504.0	0
scaffold1252_cov31	130	0.4462	0	23.7	Ascomycota	241.0	0
scaffold1253_cov21	169	0.3491	0	15.077	Ascomycota	313.0	0
scaffold1254_cov29	442	0.3756	0	30.274	Ascomycota	811.0	0
scaffold1255_cov33	256	0.3359	0	31.93	Ascomycota	473.0	0
scaffold1256_cov40	1117	0.3902	61	38.691	Ascomycota	1037.0	0
scaffold1257_cov31	114	0.3684	0	23.904	Ascomycota	200.0	0
scaffold1258_cov38	908	0.4306	0	37.062	Ascomycota	1672.0	0
scaffold1259_cov58	611	0.4288	0	56.741	Ascomycota	1123.0	0
scaffold1260_cov15	210	0.3	0	18.419	Ascomycota	388.0	0
scaffold1261_cov19	101	0.4158	0	72.663	Ascomycota	176.0	0
scaffold1262_cov38	534	0.3914	0	36.09	Ascomycota	981.0	0
scaffold1263_cov63	456	0.4254	0	66.235	Ascomycota	843.0	0
scaffold1264_cov54	2295	0.3839	0	52.877	Ascomycota	4239.0	0
scaffold1265_cov61	1371	0.3778	0	61.271	Ascomycota	2527.0	0
scaffold1266_cov48	1215	0.3786	0	44.514	Ascomycota	2244.0	0
scaffold1267_cov40	1935	0.3509	0	39.431	Ascomycota	3574.0	0
scaffold1268_cov44	1138	0.4511	94	42.924	Ascomycota	970.0	0
scaffold1269_cov52	4222	0.3778	85	50.533	Ascomycota	5531.0	0
scaffold1270_cov42	854	0.3735	0	38.511	Ascomycota	1572.0	0
scaffold1271_cov42	757	0.3316	0	39.44	Ascomycota	1399.0	0
scaffold1272_cov33	589	0.3888	0	30.255	Ascomycota	1088.0	0
scaffold1273_cov46	1889	0.3499	0	43.339	Ascomycota	3483.0	0
scaffold1274_cov67	141	0.3475	0	65.333	Ascomycota	261.0	0
scaffold1275_cov40	188	0.5638	0	39.324	Ascomycota	337.0	0
scaffold1276_cov21	116	0.4569	0	50.31	Ascomycota	215.0	0
scaffold1277_cov13	184	0.4293	0	11.386	Ascomycota	340.0	0
scaffold1278_cov42	1256	0.3551	0	41.193	Ascomycota	2314.0	0
scaffold1279_cov46	3335	0.37	78	45.018	Ascomycota	5470.0	0
scaffold1280_cov46	5198	0.3765	0	45.834	Ascomycota	9522.0	0
scaffold1281_cov58	1930	0.4218	0	57.0	Ascomycota	3554.0	0
scaffold1282_cov61	249	0.4337	0	59.321	Ascomycota	460.0	0
scaffold1283_cov59	1150	0.4817	0	58.736	Ascomycota	2108.0	0
scaffold1284_cov52	371	0.4151	0	51.1	Ascomycota	680.0	0
scaffold1285_cov36	170	0.3	0	38.629	Ascomycota	315.0	0
scaffold1286_cov38	1517	0.383	0	37.027	Ascomycota	2760.0	0
scaffold1287_cov42	3706	0.3782	65	42.645	Ascomycota	4791.0	0
scaffold1288_cov65	1461	0.4203	0	65.73	Ascomycota	2699.0	0
scaffold1289_cov50	815	0.3497	0	48.67	Ascomycota	1506.0	0
scaffold1290_cov38	1751	0.4078	0	37.007	Ascomycota	3223.0	0
scaffold1291_cov50	901	0.4107	0	47.349	Ascomycota	1664.0	0
scaffold1292_cov36	155	0.2903	0	19.652	Ascomycota	287.0	0
scaffold1293_cov36	393	0.3639	0	34.959	Ascomycota	726.0	0
scaffold1294_cov48	9317	0.3933	0	49.373	Ascomycota	17117.0	0
scaffold1295_cov42	911	0.3677	0	40.422	Ascomycota	1683.0	0
scaffold1296_cov25	311	0.3955	0	24.939	Ascomycota	564.0	0
scaffold1297_cov48	575	0.4817	0	49.511	Ascomycota	1062.0	0
scaffold1298_cov56	1137	0.4037	0	54.565	Ascomycota	2095.0	0
scaffold1299_cov48	2351	0.3675	0	44.654	Ascomycota	4337.0	0
scaffold1300_cov13	223	0.3004	0	12.888	Ascomycota	412.0	0
scaffold1301_cov54	958	0.4447	0	49.13	Ascomycota	1759.0	0
scaffold1302_cov56	177	0.3446	0	54.819	Ascomycota	327.0	0
scaffold1303_cov29	1500	0.3222	63	25.969	Ascomycota	1707.0	0
scaffold1304_cov56	1880	0.3755	0	53.494	Ascomycota	3467.0	0
scaffold1305_cov44	2354	0.3832	0	42.939	Ascomycota	4331.0	0
scaffold1306_cov46	148	0.3649	0	43.372	Ascomycota	274.0	0
scaffold1307_cov21	164	0.4451	0	20.25	Ascomycota	298.0	0
scaffold1308_cov44	2574	0.3671	0	42.94	Ascomycota	4754.0	0
scaffold1309_cov50	356	0.3652	0	43.393	Ascomycota	658.0	0
scaffold1310_cov27	289	0.3391	0	25.014	Ascomycota	534.0	0
scaffold1311_cov36	2512	0.3885	0	35.477	Ascomycota	4634.0	0
scaffold1312_cov38	445	0.3124	0	38.53	Ascomycota	817.0	0
scaffold1313_cov42	511	0.4423	0	40.499	Ascomycota	939.0	0
scaffold1314_cov21	132	0.3561	0	46.311	Ascomycota	244.0	0
scaffold1315_cov56	612	0.4003	0	51.739	Ascomycota	1125.0	0
scaffold1316_cov54	6959	0.3901	81	51.511	Ascomycota	10194.0	0
scaffold1317_cov56	209	0.4019	0	50.392	Ascomycota	387.0	0
scaffold1318_cov15	102	0.3529	0	42.657	Ascomycota	178.0	0
scaffold1319_cov35	113	0.2832	0	44.664	Ascomycota	209.0	0
scaffold1320_cov61	808	0.422	0	60.662	Ascomycota	1487.0	0
scaffold1321_cov58	2369	0.4297	0	57.226	Ascomycota	4353.0	0
scaffold1322_cov13	152	0.3882	0	33.092	Ascomycota	281.0	0
scaffold1323_cov41	535	0.3494	57	38.63	Ascomycota	697.0	0
scaffold1324_cov44	2532	0.3736	0	41.874	Ascomycota	4647.0	0
scaffold1325_cov56	346	0.396	0	50.092	Ascomycota	640.0	0
scaffold1326_cov54	793	0.4414	0	50.879	Ascomycota	1448.0	0
scaffold1327_cov52	788	0.3604	0	50.131	Ascomycota	1456.0	0
scaffold1328_cov44	160	0.325	0	40.2	Ascomycota	296.0	0
scaffold1329_cov56	898	0.3964	0	50.069	Ascomycota	1659.0	0
scaffold1330_cov56	897	0.3857	0	54.821	Ascomycota	1642.0	0
scaffold1331_cov45	4662	0.3919	117	43.888	Ascomycota	5112.0	0
scaffold1332_cov13	157	0.2675	0	16.752	Ascomycota	278.0	0
scaffold1333_cov27	493	0.4016	0	26.446	Ascomycota	911.0	0
scaffold1334_cov31	530	0.3245	0	33.481	Ascomycota	966.0	0
scaffold1335_cov21	159	0.3522	0	17.925	Ascomycota	294.0	0
scaffold1336_cov38	168	0.4702	0	1192.464	Ascomycota	285.0	0
scaffold1337_cov8	128	0.3125	0	1220.016	Ascomycota	237.0	0
scaffold1338_cov21	110	0.5	0	16.818	Ascomycota	204.0	0
scaffold1339_cov56	247	0.4534	0	52.704	Ascomycota	457.0	0
scaffold1340_cov58	554	0.3899	0	54.978	Ascomycota	1024.0	0
scaffold1341_cov36	174	0.3908	0	30.695	Ascomycota	322.0	0
scaffold1342_cov29	277	0.3755	0	32.032	Ascomycota	501.0	0
scaffold1343_cov52	220	0.3727	0	47.991	Ascomycota	407.0	0
scaffold1344_cov40	577	0.4107	0	38.522	Ascomycota	1066.0	0
scaffold1345_cov23	546	0.3608	0	24.753	Ascomycota	1009.0	0
scaffold1346_cov46	2646	0.345	0	45.624	Ascomycota	4850.0	0
scaffold1347_cov52	828	0.4177	38	54.1	Ascomycota	1042.0	0
scaffold1348_cov49	3122	0.4064	61	48.324	Ascomycota	3958.0	0
scaffold1349_cov54	2345	0.3946	72	52.18	Ascomycota	2878.0	0
scaffold1350_cov27	463	0.3844	0	30.46	Ascomycota	856.0	0
scaffold1351_cov50	1072	0.4282	0	45.096	Ascomycota	1964.0	0
scaffold1352_cov56	317	0.3659	0	52.937	Ascomycota	586.0	0
scaffold1353_cov42	474	0.3882	0	40.821	Ascomycota	876.0	0
scaffold1354_cov44	5122	0.3842	122	45.599	Ascomycota	6529.0	0
scaffold1355_cov15	191	0.3194	0	13.56	Ascomycota	353.0	0
scaffold1356_cov50	8155	0.3982	49	47.206	Ascomycota	8281.0	0
scaffold1357_cov6	106	0.3302	0	11.16	Ascomycota	196.0	0
scaffold1358_cov13	214	0.257	0	14.037	Ascomycota	396.0	0
scaffold1359_cov56	1416	0.3673	101	53.833	Ascomycota	1565.0	0
scaffold1360_cov42	525	0.3752	0	41.714	Ascomycota	965.0	0
scaffold1361_cov54	428	0.3925	0	50.374	Ascomycota	791.0	0
scaffold1362_cov59	148	0.3649	0	58.338	Ascomycota	274.0	0
scaffold1363_cov58	1161	0.5202	0	57.623	Ascomycota	2139.0	0
scaffold1364_cov40	1082	0.3467	58	39.804	Ascomycota	1293.0	0
scaffold1365_cov44	567	0.3439	0	41.106	Ascomycota	1048.0	0
scaffold1366_cov36	255	0.3608	0	32.369	Ascomycota	472.0	0
scaffold1367_cov52	125	0.376	0	51.72	Ascomycota	226.0	0
scaffold1368_cov10	112	0.3661	0	18.759	Ascomycota	207.0	0
scaffold1369_cov48	1101	0.366	0	45.342	Ascomycota	2034.0	0
scaffold1370_cov48	1503	0.3586	0	45.987	Ascomycota	2776.0	0
scaffold1371_cov52	320	0.4	0	49.894	Ascomycota	592.0	0
scaffold1372_cov48	1129	0.3897	0	50.328	Ascomycota	2060.0	0
scaffold1373_cov51	4149	0.4392	64	52.279	Ascomycota	7206.0	0
scaffold1374_cov52	1593	0.3829	0	49.99	Ascomycota	2931.0	0
scaffold1375_cov52	174	0.3161	0	38.27	Ascomycota	322.0	0
scaffold1376_cov50	359	0.3733	0	48.825	undef	664.0	0
scaffold1377_cov27	214	0.3318	0	25.093	Ascomycota	396.0	0
scaffold1378_cov58	4696	0.394	0	57.232	Ascomycota	8634.0	0
scaffold1379_cov36	551	0.4229	0	33.367	Ascomycota	1013.0	0
scaffold1380_cov38	1059	0.3881	0	37.189	Ascomycota	1956.0	0
scaffold1381_cov38	103	0.4951	0	28.117	Ascomycota	191.0	0
scaffold1382_cov29	529	0.3762	0	25.86	Ascomycota	977.0	0
scaffold1383_cov17	151	0.4238	0	25.96	Ascomycota	274.0	0
scaffold1384_cov19	113	0.4513	0	17.0	Ascomycota	209.0	0
scaffold1385_cov10	128	0.4688	0	9.695	Ascomycota	237.0	0
scaffold1386_cov48	644	0.4068	0	44.07	Ascomycota	1173.0	0
scaffold1387_cov50	2936	0.4019	0	47.564	Ascomycota	5409.0	0
scaffold1388_cov6	104	0.3077	0	39.654	Ascomycota	193.0	0
scaffold1389_cov36	399	0.3308	0	27.997	Ascomycota	737.0	0
scaffold1390_cov50	6617	0.3704	0	49.966	Ascomycota	12104.0	0
scaffold1391_cov10	103	0.5049	0	27.495	Ascomycota	191.0	0
scaffold1392_cov41	2575	0.3765	49	38.879	Ascomycota	3336.0	0
scaffold1393_cov45	5778	0.3908	61	44.146	Ascomycota	5565.0	0
scaffold1394_cov23	108	0.3241	0	23.324	Ascomycota	200.0	0
scaffold1395_cov12	161	0.2795	0	11.435	Ascomycota	298.0	0
scaffold1396_cov50	320	0.3688	0	48.55	Ascomycota	592.0	0
scaffold1397_cov10	142	0.331	0	5.155	Ascomycota	263.0	0
scaffold1398_cov52	7075	0.3681	235	50.139	Ascomycota	8750.0	0
scaffold1399_cov42	368	0.3098	0	40.88	Ascomycota	680.0	0
scaffold1400_cov59	756	0.3968	0	55.104	Ascomycota	1397.0	0
scaffold1401_cov44	1512	0.3697	0	42.706	Ascomycota	2782.0	0
scaffold1402_cov13	182	0.3022	0	13.049	Ascomycota	337.0	0
scaffold1403_cov21	215	0.307	0	19.479	Ascomycota	398.0	0
scaffold1404_cov54	1369	0.3981	0	55.466	Ascomycota	2523.0	0
scaffold1405_cov44	8402	0.3851	0	43.207	Ascomycota	15439.0	0
scaffold1406_cov23	287	0.3972	0	22.181	Ascomycota	531.0	0
scaffold1407_cov31	1059	0.3522	0	30.209	Ascomycota	1956.0	0
scaffold1408_cov46	839	0.3671	0	43.367	Ascomycota	1550.0	0
scaffold1409_cov49	2779	0.3727	77	49.299	Ascomycota	3386.0	0
scaffold1410_cov40	354	0.387	0	36.811	Ascomycota	654.0	0
scaffold1411_cov54	373	0.3807	0	50.142	Ascomycota	689.0	0
scaffold1412_cov46	2438	0.3552	0	44.144	Ascomycota	4479.0	0
scaffold1413_cov52	2994	0.3774	0	48.383	Ascomycota	5480.0	0
scaffold1414_cov31	1124	0.4183	65	32.14	Ascomycota	1594.0	0
scaffold1415_cov38	2738	0.3477	0	37.016	Ascomycota	5046.0	0
scaffold1416_cov12	152	0.3355	0	8.23	Ascomycota	276.0	0
scaffold1417_cov12	152	0.3355	0	8.178	Ascomycota	276.0	0
scaffold1418_cov46	402	0.393	0	44.336	Ascomycota	743.0	0
scaffold1419_cov44	2189	0.4073	70	42.596	Ascomycota	2974.0	0
scaffold1420_cov50	1216	0.3914	0	47.227	Ascomycota	2224.0	0
scaffold1421_cov52	528	0.3807	0	51.047	Ascomycota	959.0	0
scaffold1422_cov8	130	0.3308	0	10.269	Ascomycota	241.0	0
scaffold1423_cov58	304	0.4013	0	56.171	Ascomycota	562.0	0
scaffold1424_cov61	132	0.447	0	56.75	Ascomycota	244.0	0
scaffold1425_cov55	1170	0.4009	0	52.475	Ascomycota	2139.0	0
scaffold1426_cov54	2150	0.4046	74	53.405	Ascomycota	3219.0	0
scaffold1427_cov54	2314	0.385	0	52.816	Ascomycota	4263.0	0
scaffold1428_cov49	1849	0.3624	0	49.087	Ascomycota	3410.0	0
scaffold1429_cov50	2509	0.3906	0	47.315	Ascomycota	4617.0	0
scaffold1430_cov27	101	0.4257	0	9.119	Ascomycota	187.0	0
scaffold1431_cov54	1413	0.3949	0	51.982	Ascomycota	2604.0	0
scaffold1432_cov50	155	0.3871	0	46.942	Ascomycota	287.0	0
scaffold1433_cov47	1675	0.4802	84	51.192	Ascomycota	2012.0	0
scaffold1434_cov8	161	0.3602	0	7.969	Ascomycota	298.0	0
scaffold1435_cov23	175	0.3314	0	25.383	Ascomycota	324.0	0
scaffold1436_cov40	113	0.354	0	38.221	Ascomycota	209.0	0
scaffold1437_cov12	162	0.3457	0	11.16	Ascomycota	300.0	0
scaffold1438_cov10	136	0.3088	0	6.919	Ascomycota	252.0	0
scaffold1439_cov21	412	0.3471	0	21.898	Ascomycota	761.0	0
scaffold1440_cov56	1719	0.3979	0	52.54	Ascomycota	3164.0	0
scaffold1441_cov88	612	0.4314	0	87.299	Ascomycota	1131.0	0
scaffold1442_cov12	157	0.4013	0	7.771	Ascomycota	285.0	0
scaffold1443_cov31	523	0.3901	0	29.581	Ascomycota	966.0	0
scaffold1444_cov54	1694	0.4486	0	51.445	Ascomycota	3118.0	0
scaffold1445_cov35	190	0.3	0	35.305	Ascomycota	351.0	0
scaffold1446_cov44	3411	0.4069	0	42.7	Ascomycota	6266.0	0
scaffold1447_cov38	5783	0.3744	0	38.833	Ascomycota	10615.0	0
scaffold1448_cov65	333	0.3994	0	73.805	Ascomycota	610.0	0
scaffold1449_cov23	113	0.4336	0	192.885	Ascomycota	204.0	0
scaffold1450_cov54	1355	0.4576	0	52.042	Ascomycota	2492.0	0
scaffold1451_cov44	1014	0.359	0	42.755	Ascomycota	1857.0	0
scaffold1452_cov46	178	0.309	0	34.197	Ascomycota	329.0	0
scaffold1453_cov44	332	0.3795	0	39.142	Ascomycota	614.0	0
scaffold1454_cov42	881	0.3541	0	42.125	Ascomycota	1628.0	0
scaffold1455_cov42	1846	0.3911	0	41.646	Ascomycota	3404.0	0
scaffold1456_cov59	561	0.4171	0	56.602	Ascomycota	1037.0	0
scaffold1457_cov46	2066	0.3794	55	44.914	Ascomycota	2562.0	0
scaffold1458_cov40	1536	0.347	0	38.793	Ascomycota	2832.0	0
scaffold1459_cov48	412	0.3277	0	45.959	Ascomycota	761.0	0
scaffold1460_cov67	925	0.4173	0	65.709	Ascomycota	1703.0	0
scaffold1461_cov40	1095	0.379	0	39.526	Ascomycota	2023.0	0
scaffold1462_cov42	1635	0.3768	0	40.812	Ascomycota	3013.0	0
scaffold1463_cov40	463	0.3348	0	38.695	Ascomycota	856.0	0
scaffold1464_cov31	102	0.3529	0	22.657	Ascomycota	189.0	0
scaffold1465_cov12	147	0.3129	0	9.265	Ascomycota	272.0	0
scaffold1466_cov43	2027	0.3975	115	42.357	Ascomycota	3094.0	0
scaffold1467_cov44	789	0.4068	0	42.129	Ascomycota	1458.0	0
scaffold1468_cov6	105	0.3429	0	21.305	Ascomycota	195.0	0
scaffold1469_cov44	158	0.3101	0	23.62	Ascomycota	292.0	0
scaffold1470_cov27	143	0.3497	0	27.853	Ascomycota	265.0	0
scaffold1471_cov59	132	0.2652	0	56.515	Ascomycota	244.0	0
scaffold1472_cov31	1107	0.3693	59	33.541	Ascomycota	1358.0	0
scaffold1473_cov40	396	0.4141	0	37.313	Ascomycota	732.0	0
scaffold1474_cov47	4544	0.3621	76	45.069	Ascomycota	4752.0	0
scaffold1475_cov42	428	0.3715	0	42.25	Ascomycota	791.0	0
scaffold1476_cov56	528	0.358	0	66.996	Ascomycota	972.0	0
scaffold1477_cov46	336	0.4464	0	42.211	Ascomycota	621.0	0
scaffold1478_cov17	103	0.3689	0	14.835	Ascomycota	191.0	0
scaffold1479_cov63	380	0.3711	0	60.692	Ascomycota	702.0	0
