## blobtools v1.0
## assembly	: /home/amir/gasp/celera_assemblies/424.mer22.scf.fasta
## coverage	: bam0 - /home/amir/gasp/mapping/424_celera_22.bam
## taxonomy	: tax0 - /home/amir/gasp/blast/424_celera_22.txt
## nodesDB	: /home/amir/gasp/blobtools/data/nodesDB.txt
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	phylum.t.6	phylum.s.7	phylum.c.8
scf7180000231775	1449	0.3699	0	63.384	Ascomycota	2671.0	0
scf7180000231776	1816	0.4273	0	40.335	Ascomycota	3321.0	0
scf7180000231777	1080	0.3546	0	244.902	Firmicutes	1956.0	0
scf7180000231778	1759	0.4201	0	53.68	Ascomycota	3249.0	0
scf7180000231779	1230	0.3472	0	120.857	Firmicutes	2217.0	0
scf7180000231780	1262	0.3582	0	98.248	Ascomycota	2331.0	0
scf7180000231781	1538	0.3927	0	57.08	Ascomycota	2841.0	0
scf7180000231782	1048	0.4628	0	133.995	Ascomycota	1936.0	0
scf7180000231783	1267	0.3836	0	84.997	Ascomycota	2340.0	0
scf7180000231784	2308	0.3842	20	108.443	Ascomycota	2137.0	0
scf7180000231785	1235	0.3393	0	124.751	Ascomycota	2281.0	0
scf7180000231786	1772	0.3832	0	43.927	Ascomycota	3273.0	0
scf7180000231787	1044	0.3822	0	116.45	Ascomycota	1929.0	0
scf7180000231788	1031	0.3191	0	182.468	Ascomycota	1905.0	0
scf7180000231789	1445	0.2644	0	252.321	Firmicutes	2656.0	0
scf7180000231790	1188	0.346	0	465.798	Firmicutes	2156.0	0
scf7180000231791	1236	0.3333	0	130.883	Firmicutes	2200.0	0
scf7180000231792	1341	0.3505	0	90.292	Ascomycota	2477.0	0
scf7180000231793	1089	0.3554	0	124.972	Ascomycota	2012.0	0
scf7180000231794	1146	0.3386	0	128.567	Firmicutes	2084.0	0
scf7180000231795	3553	0.4147	20	114.232	Ascomycota	6445.0	0
scf7180000231796	1398	0.3662	0	70.38	Ascomycota	2582.0	0
scf7180000231797	2610	0.451	20	62.887	Ascomycota	4719.0	0
scf7180000231798	1550	0.4271	0	53.01	Ascomycota	2863.0	0
scf7180000231799	1318	0.4196	0	67.129	Ascomycota	2435.0	0
scf7180000231800	6682	0.358	40	171.542	Ascomycota	10189.0	0
scf7180000231801	1179	0.4088	0	117.666	Ascomycota	2172.0	0
scf7180000231802	3914	0.3754	20	159.081	Ascomycota	5101.0	0
scf7180000231803	1690	0.3793	0	46.024	Ascomycota	3110.0	0
scf7180000231804	1021	0.3937	0	120.562	Ascomycota	1886.0	0
scf7180000231805	3191	0.3765	20	83.213	Ascomycota	3286.0	0
scf7180000231806	1480	0.4196	0	60.191	Ascomycota	2734.0	0
scf7180000231807	1166	0.3602	0	102.621	Ascomycota	2154.0	0
scf7180000231808	4087	0.3625	40	117.763	Ascomycota	4150.0	0
scf7180000231809	2899	0.3151	40	184.263	Firmicutes	2285.0	0
scf7180000231810	1014	0.3679	0	145.536	Ascomycota	1873.0	0
scf7180000231811	1685	0.3881	0	43.388	Ascomycota	3112.0	0
scf7180000231812	1127	0.4037	0	100.546	Ascomycota	2082.0	0
scf7180000231813	1318	0.4613	0	76.515	Ascomycota	2429.0	0
scf7180000231814	1412	0.4554	0	58.36	Ascomycota	2603.0	0
scf7180000231815	1120	0.3393	0	138.518	Firmicutes	2002.0	0
scf7180000231816	5808	0.3798	60	88.073	Ascomycota	7119.0	0
scf7180000231817	1142	0.3678	0	132.209	Ascomycota	2109.0	0
scf7180000231818	1199	0.3536	0	312.795	Firmicutes	2176.0	0
scf7180000231819	2610	0.3494	20	432.652	Firmicutes	4527.0	0
scf7180000231820	1049	0.3279	0	187.71	Firmicutes	1921.0	0
scf7180000231821	1132	0.3154	0	128.978	Firmicutes	1825.0	0
scf7180000231822	1599	0.434	0	49.113	Ascomycota	2948.0	0
scf7180000231823	1226	0.3638	0	95.078	Ascomycota	2265.0	0
scf7180000231824	1300	0.4146	0	74.803	Ascomycota	2401.0	0
scf7180000231825	1032	0.3886	0	113.927	Ascomycota	1862.0	0
scf7180000231826	1171	0.4176	0	112.275	Ascomycota	2139.0	0
scf7180000231827	1326	0.4517	0	65.136	Ascomycota	2449.0	0
scf7180000231828	2855	0.3658	20	51.684	Ascomycota	3092.0	0
scf7180000231829	1397	0.4059	0	61.448	Ascomycota	2575.0	0
scf7180000231830	1649	0.4336	0	47.494	Ascomycota	3016.0	0
scf7180000231831	1334	0.3156	0	122.423	Firmicutes	2392.0	0
scf7180000231832	1083	0.3564	0	148.791	Firmicutes	1962.0	0
scf7180000231833	1672	0.387	0	45.907	Ascomycota	3083.0	0
scf7180000231834	1200	0.3142	0	104.638	Firmicutes	2167.0	0
scf7180000231835	1064	0.39	0	96.819	Ascomycota	1960.0	0
scf7180000231836	1099	0.3385	0	125.894	Firmicutes	1958.0	0
scf7180000231837	1072	0.3218	0	148.831	Firmicutes	1947.0	0
scf7180000231838	1135	0.3824	0	98.807	Ascomycota	2091.0	0
scf7180000231839	1019	0.3611	0	136.968	Ascomycota	1871.0	0
scf7180000231840	2680	0.412	20	75.5	Ascomycota	2736.0	0
scf7180000231841	1001	0.4216	0	128.334	Ascomycota	1836.0	0
scf7180000231842	2275	0.3069	20	106.343	Viruses-undef	3906.0	0
scf7180000231843	1008	0.3958	0	111.938	Ascomycota	1857.0	0
scf7180000231844	1561	0.3908	0	52.436	Ascomycota	2867.0	0
scf7180000231845	1153	0.3573	0	102.011	Ascomycota	2130.0	0
scf7180000231846	1252	0.4153	0	64.966	Ascomycota	2313.0	0
scf7180000231847	1065	0.4197	0	98.721	Ascomycota	1967.0	0
scf7180000231848	1571	0.4367	0	50.62	Ascomycota	2891.0	0
scf7180000231849	1549	0.4138	0	49.761	Ascomycota	2856.0	0
scf7180000231850	1293	0.4022	0	63.846	Ascomycota	2388.0	0
scf7180000231851	1393	0.4487	0	61.108	Ascomycota	2567.0	0
scf7180000231852	1244	0.4196	0	70.36	Ascomycota	2281.0	0
scf7180000231853	1173	0.3853	0	78.725	Ascomycota	2167.0	0
scf7180000231854	3849	0.3359	20	254.685	Firmicutes	4951.0	0
scf7180000231855	1470	0.3673	0	56.761	Ascomycota	2715.0	0
scf7180000231856	1087	0.3698	0	106.053	Ascomycota	2002.0	0
scf7180000231857	2999	0.3293	20	667.753	Firmicutes	5313.0	0
scf7180000231858	1009	0.3389	0	119.916	Firmicutes	1797.0	0
scf7180000231859	2327	0.3914	20	74.797	Ascomycota	4213.0	0
scf7180000231860	1048	0.2853	0	226.185	Firmicutes	1652.0	0
scf7180000231861	1546	0.4457	0	51.001	Ascomycota	2856.0	0
scf7180000231862	1395	0.4143	0	72.177	Ascomycota	2577.0	0
scf7180000231863	3913	0.4488	20	85.556	Ascomycota	7108.0	0
scf7180000231864	1171	0.3988	0	85.849	Ascomycota	2141.0	0
scf7180000231865	1117	0.3178	0	111.501	Firmicutes	2030.0	0
scf7180000231866	1270	0.4181	0	74.235	Ascomycota	2346.0	0
scf7180000231867	1373	0.3867	0	52.288	Ascomycota	2525.0	0
scf7180000231868	3144	0.3313	20	127.283	Firmicutes	5299.0	0
scf7180000231869	1252	0.3754	0	74.081	Ascomycota	2313.0	0
scf7180000231870	1123	0.3891	0	106.104	Ascomycota	2043.0	0
scf7180000231871	1191	0.3694	0	74.192	Ascomycota	2200.0	0
scf7180000231872	1385	0.3819	0	68.31	Ascomycota	2558.0	0
scf7180000231873	5451	0.3907	60	71.044	Ascomycota	4944.0	0
scf7180000231874	1194	0.3819	0	76.501	Ascomycota	2206.0	0
scf7180000231875	1226	0.3997	0	73.313	Ascomycota	2248.0	0
scf7180000231876	4397	0.3227	40	137.002	Firmicutes	3993.0	0
scf7180000231877	5821	0.3867	80	62.339	Ascomycota	5384.0	0
scf7180000231878	1266	0.5126	0	63.137	Ascomycota	2322.0	0
scf7180000231879	1439	0.3843	0	50.001	Ascomycota	2652.0	0
scf7180000231880	1314	0.376	0	63.207	Ascomycota	2422.0	0
scf7180000231881	1449	0.4438	0	54.817	Ascomycota	2676.0	0
scf7180000231882	1335	0.406	0	53.963	Ascomycota	2466.0	0
scf7180000231883	1445	0.445	0	52.199	Ascomycota	2669.0	0
scf7180000231884	1667	0.4079	0	36.87	Ascomycota	3079.0	0
scf7180000231885	1497	0.4035	0	47.919	Ascomycota	2765.0	0
scf7180000231886	2936	0.4215	20	87.134	Ascomycota	5228.0	0
scf7180000231887	1490	0.3893	0	42.513	Ascomycota	2752.0	0
scf7180000231888	1027	0.3642	0	113.12	Ascomycota	1897.0	0
scf7180000231889	4292	0.3984	0	64.3	Ascomycota	7926.0	0
scf7180000231890	1228	0.3933	0	65.793	Ascomycota	2268.0	0
scf7180000231891	1419	0.4693	0	45.362	Ascomycota	2593.0	0
scf7180000231892	1556	0.3914	0	44.675	Ascomycota	2868.0	0
scf7180000231893	1256	0.4164	0	58.738	Ascomycota	2298.0	0
scf7180000231894	1140	0.2649	0	166.239	Firmicutes	2100.0	0
scf7180000231895	1071	0.3604	0	258.066	Firmicutes	1956.0	0
scf7180000231896	1150	0.3678	0	178.388	Firmicutes	2074.0	0
scf7180000231897	1119	0.4236	0	75.763	Ascomycota	2067.0	0
scf7180000231898	1390	0.3935	0	51.062	Ascomycota	2562.0	0
scf7180000231899	2282	0.4215	40	83.598	Ascomycota	2063.0	0
scf7180000231900	1218	0.4442	0	57.022	Ascomycota	2239.0	0
scf7180000231901	1232	0.4156	0	58.973	Ascomycota	2276.0	0
scf7180000231902	1073	0.397	0	87.721	Ascomycota	1982.0	0
scf7180000231903	1047	0.4183	0	83.409	Ascomycota	1934.0	0
scf7180000231904	3540	0.452	20	50.722	Ascomycota	6399.0	0
scf7180000231905	2287	0.3317	20	146.605	Firmicutes	2015.0	0
scf7180000231906	3638	0.348	20	71.656	Ascomycota	4623.0	0
scf7180000231907	1245	0.3767	0	55.677	Ascomycota	2300.0	0
scf7180000231908	1355	0.4679	0	54.897	Ascomycota	2497.0	0
scf7180000231909	1551	0.3804	0	43.33	Ascomycota	2859.0	0
scf7180000231910	1163	0.4162	0	74.601	Ascomycota	2148.0	0
scf7180000231911	1288	0.3804	0	54.689	Ascomycota	2379.0	0
scf7180000231912	1639	0.396	0	36.774	Ascomycota	3027.0	0
scf7180000231913	1406	0.394	0	53.528	Ascomycota	2597.0	0
scf7180000231914	1091	0.3538	0	82.217	Ascomycota	2010.0	0
scf7180000231915	3412	0.444	40	70.035	Ascomycota	3651.0	0
scf7180000231916	1121	0.3836	0	70.668	Ascomycota	2071.0	0
scf7180000231917	1107	0.3758	0	89.606	Ascomycota	2045.0	0
scf7180000231918	1236	0.4134	0	54.721	Ascomycota	2272.0	0
scf7180000231919	1691	0.3637	0	46.327	Ascomycota	3123.0	0
scf7180000231920	1060	0.3387	0	278.736	Firmicutes	1925.0	0
scf7180000231921	1021	0.3869	0	76.429	Ascomycota	1886.0	0
scf7180000231922	1114	0.2612	0	133.191	Firmicutes	2052.0	0
scf7180000231923	1827	0.3284	0	122.0	Firmicutes	3236.0	0
scf7180000231924	1183	0.4675	0	54.412	Ascomycota	2174.0	0
scf7180000231925	5139	0.4211	40	71.371	Ascomycota	9199.0	0
scf7180000231926	1106	0.4132	0	73.322	Ascomycota	2043.0	0
scf7180000231927	1248	0.3766	0	75.816	Ascomycota	2305.0	0
scf7180000231928	1236	0.407	0	51.848	Ascomycota	2283.0	0
scf7180000231929	2946	0.4135	20	76.968	Ascomycota	3535.0	0
scf7180000231930	1160	0.4086	0	60.5	Ascomycota	2137.0	0
scf7180000231931	1094	0.33	0	333.03	Firmicutes	1977.0	0
scf7180000231932	2896	0.428	20	48.945	Ascomycota	2791.0	0
scf7180000231933	1411	0.4493	0	44.792	Ascomycota	2606.0	0
scf7180000231934	4332	0.3916	80	90.849	Ascomycota	5515.0	0
scf7180000231935	1438	0.3658	0	49.346	Ascomycota	2656.0	0
scf7180000231936	3774	0.3789	0	44.105	Ascomycota	6964.0	0
scf7180000231937	2778	0.3857	40	61.907	Ascomycota	4891.0	0
scf7180000231938	4837	0.3807	40	49.895	Ascomycota	5500.0	0
scf7180000231939	1397	0.4173	0	48.254	Ascomycota	2580.0	0
scf7180000231940	1390	0.3835	0	44.97	Ascomycota	2492.0	0
scf7180000231941	1467	0.4424	0	42.746	Ascomycota	2693.0	0
scf7180000231942	1485	0.3778	0	42.734	Ascomycota	2737.0	0
scf7180000231943	1224	0.3905	0	59.955	Ascomycota	2261.0	0
scf7180000231944	3446	0.259	40	150.918	Firmicutes	4069.0	0
scf7180000231945	1082	0.3207	0	113.889	Firmicutes	1938.0	0
scf7180000231946	1202	0.4268	0	61.187	Ascomycota	2220.0	0
scf7180000231947	1362	0.4376	0	41.854	Ascomycota	2516.0	0
scf7180000231948	1028	0.3696	0	106.048	Ascomycota	1899.0	0
scf7180000231949	2132	0.379	0	110.067	Ascomycota	3853.0	0
scf7180000231950	1385	0.3841	0	42.299	Ascomycota	2558.0	0
scf7180000231951	1019	0.3719	0	84.095	Ascomycota	1866.0	0
scf7180000231952	1109	0.3463	0	79.298	Firmicutes	2015.0	0
scf7180000231953	1207	0.3935	0	57.592	Ascomycota	2224.0	0
scf7180000231954	1239	0.389	0	58.436	Ascomycota	2289.0	0
scf7180000231955	1541	0.4069	0	35.862	Ascomycota	2841.0	0
scf7180000231956	1020	0.3922	0	73.809	Ascomycota	1879.0	0
scf7180000231957	1483	0.3823	0	39.117	Ascomycota	2734.0	0
scf7180000231958	1050	0.3781	0	74.559	Ascomycota	1940.0	0
scf7180000231959	1482	0.3947	0	41.891	Ascomycota	2726.0	0
scf7180000231960	1118	0.4392	0	64.947	Ascomycota	2065.0	0
scf7180000231961	1059	0.3881	0	79.36	Ascomycota	1956.0	0
scf7180000231962	1557	0.4066	0	33.38	Ascomycota	2876.0	0
scf7180000231963	1035	0.429	0	68.362	Ascomycota	1890.0	0
scf7180000231964	1507	0.4353	0	44.785	Ascomycota	2784.0	0
scf7180000231965	1254	0.4545	0	48.95	Ascomycota	2316.0	0
scf7180000231966	1075	0.4028	0	60.768	Ascomycota	1980.0	0
scf7180000231967	1100	0.3364	0	140.873	Firmicutes	2015.0	0
scf7180000231968	1156	0.3702	0	58.008	Ascomycota	2135.0	0
scf7180000231969	1156	0.4048	0	58.547	Ascomycota	2130.0	0
scf7180000231970	1062	0.3475	0	72.509	Ascomycota	1962.0	0
scf7180000231971	1178	0.3073	0	84.167	Firmicutes	1844.0	0
scf7180000231972	1075	0.4056	0	59.029	Ascomycota	1986.0	0
scf7180000231973	1236	0.3738	0	44.038	Ascomycota	2283.0	0
scf7180000231974	1171	0.3646	0	55.624	Ascomycota	2158.0	0
scf7180000231975	1564	0.3772	0	31.326	Ascomycota	2889.0	0
scf7180000231976	1084	0.3773	0	55.991	Ascomycota	2002.0	0
scf7180000231977	1262	0.3906	0	49.775	Ascomycota	2292.0	0
scf7180000231978	2125	0.4594	20	60.812	Ascomycota	3814.0	0
scf7180000231979	1117	0.3966	0	57.999	Ascomycota	2063.0	0
scf7180000231980	1235	0.3887	0	41.168	Ascomycota	2281.0	0
scf7180000231981	4774	0.41	40	50.022	Ascomycota	4453.0	0
scf7180000231982	1217	0.3739	0	41.552	Ascomycota	2248.0	0
scf7180000231983	1283	0.3632	0	47.71	Ascomycota	2364.0	0
scf7180000231984	1292	0.3885	0	47.178	Ascomycota	2386.0	0
scf7180000231985	1049	0.3918	0	55.22	Ascomycota	1938.0	0
scf7180000231986	1072	0.4058	0	58.272	Ascomycota	1980.0	0
scf7180000231987	1403	0.4013	0	35.218	Ascomycota	2586.0	0
scf7180000231988	1130	0.385	0	56.137	Ascomycota	2087.0	0
scf7180000231989	2639	0.3921	20	53.221	Ascomycota	4735.0	0
scf7180000231990	1369	0.4054	0	52.009	Ascomycota	2518.0	0
scf7180000231991	6770	0.4097	60	75.403	Ascomycota	10327.0	0
scf7180000231992	1271	0.4005	0	39.382	Ascomycota	2348.0	0
scf7180000231993	1214	0.3863	0	45.08	Ascomycota	2242.0	0
scf7180000231994	1004	0.3805	0	76.258	Ascomycota	1855.0	0
scf7180000231995	1088	0.375	0	54.202	Ascomycota	2010.0	0
scf7180000231996	1201	0.4013	0	49.055	Ascomycota	2202.0	0
scf7180000231997	1356	0.41	0	34.187	Ascomycota	2505.0	0
scf7180000231998	1073	0.4054	0	64.269	Ascomycota	1971.0	0
scf7180000231999	1053	0.3846	0	57.926	Ascomycota	1934.0	0
scf7180000232000	1084	0.3856	0	55.017	Ascomycota	2002.0	0
scf7180000232001	1262	0.4049	0	40.655	Ascomycota	2331.0	0
scf7180000232002	2472	0.3984	40	58.141	Ascomycota	2516.0	0
scf7180000232003	1291	0.4229	0	44.847	Ascomycota	2379.0	0
scf7180000232004	1255	0.3538	0	42.554	Ascomycota	2318.0	0
scf7180000232005	1167	0.5013	0	48.015	Ascomycota	2156.0	0
scf7180000232006	1009	0.3598	0	66.562	Ascomycota	1858.0	0
scf7180000232007	1846	0.403	0	48.525	Ascomycota	3410.0	0
scf7180000232008	1241	0.4367	0	44.106	Ascomycota	2287.0	0
scf7180000232009	1287	0.4149	0	36.895	Ascomycota	2377.0	0
scf7180000232010	1158	0.4024	0	47.045	Ascomycota	2139.0	0
scf7180000232011	1308	0.3777	0	43.093	Ascomycota	2416.0	0
scf7180000232012	1132	0.4523	0	50.731	Ascomycota	2091.0	0
scf7180000232013	2727	0.4052	20	51.936	Ascomycota	2972.0	0
scf7180000232014	1404	0.4986	0	37.217	Ascomycota	2593.0	0
scf7180000232015	1331	0.4395	0	36.165	Ascomycota	2436.0	0
scf7180000232016	1158	0.4516	0	41.201	Ascomycota	2139.0	0
scf7180000232017	1197	0.4862	0	43.113	Ascomycota	2211.0	0
scf7180000232018	3404	0.3793	40	49.89	Ascomycota	3184.0	0
scf7180000232019	1334	0.3523	0	35.545	Ascomycota	2464.0	0
scf7180000232020	1118	0.3551	0	54.964	Ascomycota	2065.0	0
scf7180000232021	1103	0.4044	0	49.246	Ascomycota	2037.0	0
scf7180000232022	1143	0.378	0	51.632	Ascomycota	2111.0	0
scf7180000232023	1017	0.3117	0	100.153	Firmicutes	1834.0	0
scf7180000232024	1085	0.4065	0	49.31	Ascomycota	2004.0	0
scf7180000232025	1226	0.4038	0	38.136	Ascomycota	2265.0	0
scf7180000232026	1667	0.3611	0	39.205	Ascomycota	3079.0	0
scf7180000232027	1131	0.3846	0	43.625	Ascomycota	2089.0	0
scf7180000232028	1057	0.3983	0	50.123	Ascomycota	1947.0	0
scf7180000232029	1022	0.4119	0	55.924	Ascomycota	1888.0	0
scf7180000232030	1067	0.3758	0	51.656	Ascomycota	1971.0	0
scf7180000232031	1115	0.3812	0	44.228	Ascomycota	2060.0	0
scf7180000232032	1040	0.3067	0	74.675	Firmicutes	1875.0	0
scf7180000232033	1360	0.389	0	34.347	Ascomycota	2512.0	0
scf7180000232034	3087	0.4151	20	36.491	Ascomycota	3430.0	0
scf7180000232035	1108	0.3673	0	54.641	Ascomycota	2041.0	0
scf7180000232036	1012	0.3992	0	58.298	Ascomycota	1869.0	0
scf7180000232037	1289	0.3964	0	32.666	Ascomycota	2381.0	0
scf7180000232038	1114	0.3959	0	46.577	Ascomycota	2058.0	0
scf7180000232039	1046	0.3489	0	54.56	Ascomycota	1932.0	0
scf7180000232040	1055	0.4351	0	48.028	Ascomycota	1949.0	0
scf7180000232041	1188	0.4554	0	38.941	Ascomycota	2194.0	0
scf7180000232042	1067	0.4161	0	47.404	Ascomycota	1965.0	0
scf7180000232043	1173	0.3751	0	38.92	Ascomycota	2167.0	0
scf7180000232044	1021	0.383	0	57.762	Ascomycota	1886.0	0
scf7180000232045	1115	0.3803	0	40.605	Ascomycota	2060.0	0
scf7180000232046	1222	0.4354	0	38.822	Ascomycota	2257.0	0
scf7180000232047	1023	0.4936	0	52.137	Ascomycota	1890.0	0
scf7180000232048	1097	0.4968	0	40.859	Ascomycota	2026.0	0
scf7180000232049	1003	0.347	0	45.174	Ascomycota	1853.0	0
scf7180000232050	1173	0.4305	0	39.455	Ascomycota	2167.0	0
scf7180000232051	1072	0.4347	0	43.473	Ascomycota	1975.0	0
scf7180000232052	1054	0.4203	0	52.431	Ascomycota	1947.0	0
scf7180000232053	2713	0.3876	40	59.31	Ascomycota	2483.0	0
scf7180000232054	1083	0.4072	0	36.524	Ascomycota	2001.0	0
scf7180000232055	1062	0.4134	0	46.653	Ascomycota	1962.0	0
scf7180000232056	1009	0.3518	0	51.039	Ascomycota	1864.0	0
scf7180000232057	1006	0.4245	0	42.486	Ascomycota	1858.0	0
scf7180000232058	1122	0.434	0	38.921	Ascomycota	2073.0	0
scf7180000232059	1090	0.3954	0	40.512	Ascomycota	2013.0	0
scf7180000232060	1164	0.3943	0	37.724	Ascomycota	2139.0	0
scf7180000232061	1137	0.4301	0	41.276	Ascomycota	2100.0	0
scf7180000232062	1149	0.4221	0	44.663	Ascomycota	2122.0	0
scf7180000232063	1105	0.4208	0	38.376	Ascomycota	2041.0	0
scf7180000232064	3583	0.4412	20	40.115	Ascomycota	4663.0	0
scf7180000232065	1069	0.4284	0	38.593	Ascomycota	1975.0	0
scf7180000232066	1041	0.4573	0	43.537	Ascomycota	1917.0	0
scf7180000232067	2184	0.3819	0	58.516	Ascomycota	4034.0	0
scf7180000232068	1121	0.3729	0	45.189	Ascomycota	2054.0	0
scf7180000232069	1067	0.388	0	41.219	Ascomycota	1971.0	0
scf7180000232070	1011	0.4095	0	41.078	Ascomycota	1868.0	0
scf7180000232071	1247	0.4443	0	36.188	Ascomycota	2298.0	0
scf7180000232072	1074	0.4106	0	41.65	Ascomycota	1984.0	0
scf7180000232073	1001	0.4715	0	42.34	Ascomycota	1838.0	0
scf7180000232074	1043	0.4104	0	45.979	Ascomycota	1927.0	0
scf7180000232075	1061	0.4213	0	50.07	Ascomycota	1938.0	0
scf7180000232076	1062	0.4275	0	38.741	Ascomycota	1951.0	0
scf7180000232077	1065	0.4808	0	36.728	Ascomycota	1967.0	0
scf7180000232078	1062	0.4105	0	43.134	Ascomycota	1956.0	0
scf7180000232079	1442	0.3731	0	37.52	Ascomycota	2663.0	0
scf7180000232080	1011	0.4273	0	41.908	Ascomycota	1857.0	0
scf7180000232081	1045	0.3885	0	38.496	Ascomycota	1919.0	0
scf7180000232082	1043	0.3787	0	35.066	Ascomycota	1921.0	0
scf7180000232083	1089	0.3884	0	35.807	Ascomycota	2012.0	0
scf7180000232084	1036	0.3504	0	37.853	Ascomycota	1908.0	0
scf7180000232085	3743	0.3967	20	47.336	Ascomycota	4876.0	0
scf7180000232086	2790	0.3643	20	38.075	Ascomycota	5075.0	0
scf7180000232087	1035	0.3894	0	45.225	Ascomycota	1912.0	0
scf7180000232088	1047	0.3973	0	38.294	Ascomycota	1934.0	0
scf7180000232089	1077	0.3909	0	39.205	Ascomycota	1984.0	0
scf7180000232090	1032	0.4157	0	40.995	Ascomycota	1906.0	0
scf7180000232091	1037	0.4012	0	39.126	Ascomycota	1905.0	0
scf7180000232092	1059	0.3947	0	34.041	Ascomycota	1951.0	0
scf7180000232093	1142	0.3932	0	32.423	Ascomycota	2109.0	0
scf7180000232094	1033	0.3988	0	38.736	Ascomycota	1908.0	0
scf7180000232095	1234	0.4068	0	36.102	Ascomycota	2263.0	0
scf7180000232096	1035	0.3623	0	37.798	Ascomycota	1895.0	0
scf7180000232097	1008	0.3889	0	36.86	Ascomycota	1862.0	0
scf7180000232098	1006	0.4175	0	38.268	Ascomycota	1858.0	0
scf7180000232099	1092	0.3947	0	36.266	Ascomycota	2017.0	0
scf7180000232100	1029	0.4344	0	33.718	Ascomycota	1901.0	0
scf7180000232101	1150	0.3974	0	34.251	Ascomycota	2124.0	0
scf7180000232102	1003	0.4367	0	40.158	Ascomycota	1847.0	0
scf7180000232103	1263	0.3872	0	27.899	Ascomycota	2327.0	0
scf7180000232104	1022	0.3894	0	34.849	Ascomycota	1888.0	0
scf7180000232105	1306	0.3828	0	27.77	Ascomycota	2412.0	0
scf7180000232106	2670	0.3808	20	33.62	Ascomycota	4807.0	0
scf7180000232107	1029	0.4159	0	33.124	Ascomycota	1901.0	0
scf7180000232108	1069	0.3789	0	33.176	Ascomycota	1975.0	0
scf7180000232109	1029	0.3829	0	36.196	Ascomycota	1901.0	0
scf7180000232110	1003	0.3978	0	38.872	Ascomycota	1853.0	0
scf7180000232111	1094	0.3857	0	32.813	Ascomycota	2021.0	0
scf7180000232112	1017	0.3864	0	37.966	Ascomycota	1868.0	0
scf7180000232113	1009	0.4083	0	35.559	Ascomycota	1864.0	0
scf7180000232114	1157	0.4036	0	28.725	Ascomycota	2137.0	0
scf7180000232115	1042	0.4031	0	29.495	Ascomycota	1925.0	0
scf7180000232116	1059	0.4268	0	30.599	Ascomycota	1956.0	0
scf7180000232117	1106	0.3626	0	30.316	Ascomycota	2043.0	0
scf7180000232118	1006	0.3708	0	35.206	Ascomycota	1858.0	0
scf7180000232119	1051	0.4263	0	30.161	Ascomycota	1941.0	0
scf7180000232120	1021	0.43	0	29.121	Ascomycota	1886.0	0
scf7180000232121	1052	0.3821	0	27.781	Ascomycota	1938.0	0
scf7180000232122	1109	0.4076	0	28.796	Ascomycota	2037.0	0
scf7180000232123	1005	0.5045	0	25.556	Ascomycota	1851.0	0
scf7180000232124	5282	0.3583	60	385.217	Firmicutes	4309.0	0
scf7180000232125	1477	0.392	0	198.126	Ascomycota	2728.0	0
scf7180000232126	4506	0.3464	0	204.749	Firmicutes	8043.0	0
scf7180000232127	1516	0.3542	0	177.653	Ascomycota	2800.0	0
scf7180000232128	1799	0.3813	0	491.381	Firmicutes	3217.0	0
scf7180000232129	5075	0.3458	40	487.703	Firmicutes	5836.0	0
scf7180000232130	1541	0.4173	0	289.816	Ascomycota	2785.0	0
scf7180000232131	1415	0.3986	0	174.54	Ascomycota	2608.0	0
scf7180000232132	1377	0.3588	0	766.879	Firmicutes	2499.0	0
scf7180000232133	1458	0.3525	0	318.894	Firmicutes	2649.0	0
scf7180000232134	1180	0.3551	0	525.172	Firmicutes	2150.0	0
scf7180000232135	1102	0.3702	0	389.123	Firmicutes	1986.0	0
scf7180000232136	1445	0.3246	0	396.548	Firmicutes	2289.0	0
scf7180000232137	1618	0.3869	0	37.269	Ascomycota	2988.0	0
scf7180000232138	1189	0.4399	0	155.553	Ascomycota	2124.0	0
scf7180000232139	3973	0.3665	0	104.171	Ascomycota	7321.0	0
scf7180000232140	3330	0.3408	0	214.077	Firmicutes	5978.0	0
scf7180000232141	2563	0.3648	0	160.639	Ascomycota	4734.0	0
scf7180000232142	2537	0.3713	0	164.747	Ascomycota	4686.0	0
scf7180000232143	3554	0.3931	0	39.45	Ascomycota	6564.0	0
scf7180000232144	3150	0.3895	0	79.262	Ascomycota	5784.0	0
scf7180000232145	9622	0.3855	40	99.202	Ascomycota	7005.0	0
scf7180000232146	2515	0.4064	0	72.097	Ascomycota	4617.0	0
scf7180000232147	3426	0.3739	0	200.235	Ascomycota	6205.0	0
scf7180000232148	3479	0.357	0	266.597	Firmicutes	6263.0	0
scf7180000232149	3433	0.3577	0	189.169	Firmicutes	6180.0	0
scf7180000232150	2925	0.3908	0	161.098	Ascomycota	5402.0	0
scf7180000232151	5848	0.3804	20	136.766	Ascomycota	8759.0	0
scf7180000232152	2691	0.3456	0	154.399	Firmicutes	4865.0	0
scf7180000232153	4936	0.4141	0	68.025	Ascomycota	9060.0	0
scf7180000232154	3055	0.3709	0	99.053	Ascomycota	5614.0	0
scf7180000232155	2584	0.3769	0	150.697	Ascomycota	4765.0	0
scf7180000232156	2168	0.3602	0	199.654	Ascomycota	3982.0	0
scf7180000232157	3477	0.3736	0	63.504	Ascomycota	6421.0	0
